Index,file,Spectral Points,Tgas,Tref,Trot,Tvib,add_at_used,broadening_max_width,broadening_method,calculation_time,cutoff,db_use_cached,dbformat,dbpath,dlm_log_pG,dlm_log_pL,export_lines,export_rovib_fraction,folding_thresh,include_neighbouring_lines,isotope,last_modified,levelsfmt,lines_calculated,lines_cutoff,lines_in_continuum,load_energies,lvl_use_cached,mole_fraction,molecule,name,optimization,parfuncfmt,parsum_mode,path_length,pressure_mbar,profiler,pseudo_continuum_threshold,radis_version,rot_distribution,self_absorption,state,thermal_equilibrium,total_lines,vib_distribution,wG,wL,warning_broadening_threshold,warning_linestrength_cutoff,wavenum_max,wavenum_max_calc,wavenum_min,wavenum_min_calc,waveunit,wstep,zero_padding,1+wL*wG
188,20210807_Tvib300K_Trot300K_52.spec,56000,300,296,300,300,cython,60,voigt,0.090883493423462,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281591.79016,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002510547637939453, 'reinitialize': {'copy_database': 0.0008289813995361328, 'memory_usage_warning': 0.0015518665313720703, 'reset_population': 3.5762786865234375e-05, 'value': 0.0024385452270507812}, 'scaled_eq_linestrength': 0.006348133087158203, 'calc_lineshift': 0.0009477138519287109, 'calc_hwhm': 0.018779754638671875, 'generate_wavenumber_arrays': 0.0011928081512451172, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.0067768096923828125, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.0014066696166992188, 'DLM_Distribute_lines': 0.0055844783782958984, 'DLM_convolve': 0.04408860206604004, 'value': 0.05849337577819824}, 'calc_other_spectral_quan': 0.0023365020751953125, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2530,2000,1970,cm-1,0.01,52002,
189,20210807_Tvib300K_Trot300K_53.spec,58000,300,296,300,300,cython,80,voigt,0.098552942276001,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281592.14218,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0003154277801513672, 'reinitialize': {'copy_database': 0.0007238388061523438, 'memory_usage_warning': 0.0015778541564941406, 'reset_population': 3.3855438232421875e-05, 'value': 0.002352476119995117}, 'scaled_eq_linestrength': 0.006421327590942383, 'calc_lineshift': 0.0007560253143310547, 'calc_hwhm': 0.0188138484954834, 'generate_wavenumber_arrays': 0.0011038780212402344, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.008079767227172852, 'DLM_Initialized_vectors': 6.67572021484375e-06, 'DLM_closest_matching_line': 0.0012788772583007812, 'DLM_Distribute_lines': 0.005538463592529297, 'DLM_convolve': 0.04993700981140137, 'value': 0.06542110443115234}, 'calc_other_spectral_quan': 0.003272533416748047, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2540,2000,1960,cm-1,0.01,52002,
190,20210807_Tvib300K_Trot300K_54.spec,60000,300,296,300,300,cython,100,voigt,0.109786987304688,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281592.5022,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00026106834411621094, 'reinitialize': {'copy_database': 0.0004971027374267578, 'memory_usage_warning': 0.0012583732604980469, 'reset_population': 3.218650817871094e-05, 'value': 0.0018029212951660156}, 'scaled_eq_linestrength': 0.00794672966003418, 'calc_lineshift': 0.0016067028045654297, 'calc_hwhm': 0.01998114585876465, 'generate_wavenumber_arrays': 0.0012047290802001953, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.010613203048706055, 'DLM_Initialized_vectors': 7.867813110351562e-06, 'DLM_closest_matching_line': 0.0013163089752197266, 'DLM_Distribute_lines': 0.0057163238525390625, 'DLM_convolve': 0.05610036849975586, 'value': 0.07439517974853516}, 'calc_other_spectral_quan': 0.002488374710083008, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2550,2000,1950,cm-1,0.01,52002,
191,20210807_Tvib300K_Trot300K_55.spec,62000,300,296,300,300,cython,120,voigt,0.110119104385376,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281592.85421,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0004076957702636719, 'reinitialize': {'copy_database': 0.0005517005920410156, 'memory_usage_warning': 0.0012612342834472656, 'reset_population': 3.170967102050781e-05, 'value': 0.0018606185913085938}, 'scaled_eq_linestrength': 0.00812077522277832, 'calc_lineshift': 0.0010099411010742188, 'calc_hwhm': 0.018497705459594727, 'generate_wavenumber_arrays': 0.0011906623840332031, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.013566970825195312, 'DLM_Initialized_vectors': 9.775161743164062e-06, 'DLM_closest_matching_line': 0.0013403892517089844, 'DLM_Distribute_lines': 0.0052225589752197266, 'DLM_convolve': 0.05566143989562988, 'value': 0.07643461227416992}, 'calc_other_spectral_quan': 0.002496957778930664, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2560,2000,1940,cm-1,0.01,52002,
192,20210807_Tvib300K_Trot300K_56.spec,64000,300,296,300,300,cython,140,voigt,0.115906715393066,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281593.22223,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00024127960205078125, 'reinitialize': {'copy_database': 0.0004329681396484375, 'memory_usage_warning': 0.001203775405883789, 'reset_population': 3.170967102050781e-05, 'value': 0.001682281494140625}, 'scaled_eq_linestrength': 0.007760524749755859, 'calc_lineshift': 0.001619577407836914, 'calc_hwhm': 0.01947927474975586, 'generate_wavenumber_arrays': 0.0014088153839111328, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.015776634216308594, 'DLM_Initialized_vectors': 7.62939453125e-06, 'DLM_closest_matching_line': 0.0013117790222167969, 'DLM_Distribute_lines': 0.005857706069946289, 'DLM_convolve': 0.05766582489013672, 'value': 0.08127474784851074}, 'calc_other_spectral_quan': 0.002346515655517578, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2570,2000,1930,cm-1,0.01,52002,
193,20210807_Tvib300K_Trot300K_57.spec,66000,300,296,300,300,cython,160,voigt,0.126077890396118,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281593.58225,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002846717834472656, 'reinitialize': {'copy_database': 0.000993967056274414, 'memory_usage_warning': 0.001710653305053711, 'reset_population': 3.600120544433594e-05, 'value': 0.0027589797973632812}, 'scaled_eq_linestrength': 0.00610661506652832, 'calc_lineshift': 0.0007991790771484375, 'calc_hwhm': 0.020863771438598633, 'generate_wavenumber_arrays': 0.001425027847290039, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.016855478286743164, 'DLM_Initialized_vectors': 7.62939453125e-06, 'DLM_closest_matching_line': 0.0014190673828125, 'DLM_Distribute_lines': 0.005544900894165039, 'DLM_convolve': 0.06681227684020996, 'value': 0.09133028984069824}, 'calc_other_spectral_quan': 0.002414703369140625, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2580,2000,1920,cm-1,0.01,52002,
194,20210807_Tvib300K_Trot300K_58.spec,68000,300,296,300,300,cython,180,voigt,0.118902683258057,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281593.93427,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002434253692626953, 'reinitialize': {'copy_database': 0.0005233287811279297, 'memory_usage_warning': 0.0012238025665283203, 'reset_population': 7.653236389160156e-05, 'value': 0.0018384456634521484}, 'scaled_eq_linestrength': 0.00606536865234375, 'calc_lineshift': 0.0008223056793212891, 'calc_hwhm': 0.019361019134521484, 'generate_wavenumber_arrays': 0.0011837482452392578, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.017499923706054688, 'DLM_Initialized_vectors': 8.106231689453125e-06, 'DLM_closest_matching_line': 0.001302957534790039, 'DLM_Distribute_lines': 0.005265951156616211, 'DLM_convolve': 0.06195998191833496, 'value': 0.08674192428588867}, 'calc_other_spectral_quan': 0.0025641918182373047, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2590,2000,1910,cm-1,0.01,52002,
195,20210807_Tvib300K_Trot300K_59.spec,70000,300,296,300,300,cython,200,voigt,0.134803533554077,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281594.31428,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002429485321044922, 'reinitialize': {'copy_database': 0.0005385875701904297, 'memory_usage_warning': 0.001318216323852539, 'reset_population': 3.1948089599609375e-05, 'value': 0.001903533935546875}, 'scaled_eq_linestrength': 0.0068683624267578125, 'calc_lineshift': 0.0008711814880371094, 'calc_hwhm': 0.02031540870666504, 'generate_wavenumber_arrays': 0.0014672279357910156, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.01917743682861328, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.0013685226440429688, 'DLM_Distribute_lines': 0.005261898040771484, 'DLM_convolve': 0.07356047630310059, 'value': 0.10003066062927246}, 'calc_other_spectral_quan': 0.0030126571655273438, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2600,2000,1900,cm-1,0.01,52002,
196,20210807_Tvib300K_Trot300K_60.spec,72000,300,296,300,300,cython,220,voigt,0.131814479827881,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281594.6983,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00027060508728027344, 'reinitialize': {'copy_database': 0.0005741119384765625, 'memory_usage_warning': 0.0013391971588134766, 'reset_population': 3.361701965332031e-05, 'value': 0.001964092254638672}, 'scaled_eq_linestrength': 0.006566286087036133, 'calc_lineshift': 0.0008592605590820312, 'calc_hwhm': 0.023876667022705078, 'generate_wavenumber_arrays': 0.0013990402221679688, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.020972251892089844, 'DLM_Initialized_vectors': 8.106231689453125e-06, 'DLM_closest_matching_line': 0.0013628005981445312, 'DLM_Distribute_lines': 0.005620479583740234, 'DLM_convolve': 0.06532764434814453, 'value': 0.09397506713867188}, 'calc_other_spectral_quan': 0.0028069019317626953, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2610,2000,1890,cm-1,0.01,52002,
197,20210807_Tvib300K_Trot300K_61.spec,74000,300,296,300,300,cython,240,voigt,0.146764755249023,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281595.09032,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.000263214111328125, 'reinitialize': {'copy_database': 0.0005483627319335938, 'memory_usage_warning': 0.00131988525390625, 'reset_population': 3.24249267578125e-05, 'value': 0.0019173622131347656}, 'scaled_eq_linestrength': 0.0064814090728759766, 'calc_lineshift': 0.001522064208984375, 'calc_hwhm': 0.021559953689575195, 'generate_wavenumber_arrays': 0.0014085769653320312, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.02231764793395996, 'DLM_Initialized_vectors': 1.1444091796875e-05, 'DLM_closest_matching_line': 0.0014259815216064453, 'DLM_Distribute_lines': 0.0053424835205078125, 'DLM_convolve': 0.08077526092529297, 'value': 0.11068987846374512}, 'calc_other_spectral_quan': 0.002812623977661133, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2620,2000,1880,cm-1,0.01,52002,
198,20210807_Tvib300K_Trot300K_62.spec,76000,300,296,300,300,cython,260,voigt,0.153497695922852,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281595.48634,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00025010108947753906, 'reinitialize': {'copy_database': 0.000644683837890625, 'memory_usage_warning': 0.0013337135314941406, 'reset_population': 3.24249267578125e-05, 'value': 0.0020296573638916016}, 'scaled_eq_linestrength': 0.006249666213989258, 'calc_lineshift': 0.0016252994537353516, 'calc_hwhm': 0.029207706451416016, 'generate_wavenumber_arrays': 0.001453399658203125, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.027846574783325195, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0016241073608398438, 'DLM_Distribute_lines': 0.00543975830078125, 'DLM_convolve': 0.0745077133178711, 'value': 0.1101071834564209}, 'calc_other_spectral_quan': 0.002471923828125, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2630,2000,1870,cm-1,0.01,52002,
199,20210807_Tvib300K_Trot300K_63.spec,78000,300,296,300,300,cython,280,voigt,0.156312704086304,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281595.88636,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002646446228027344, 'reinitialize': {'copy_database': 0.00046825408935546875, 'memory_usage_warning': 0.001271963119506836, 'reset_population': 6.699562072753906e-05, 'value': 0.0018219947814941406}, 'scaled_eq_linestrength': 0.00671696662902832, 'calc_lineshift': 0.0008070468902587891, 'calc_hwhm': 0.023592472076416016, 'generate_wavenumber_arrays': 0.0015599727630615234, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.02804279327392578, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.0015985965728759766, 'DLM_Distribute_lines': 0.0055561065673828125, 'DLM_convolve': 0.08310151100158691, 'value': 0.11899089813232422}, 'calc_other_spectral_quan': 0.0024633407592773438, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2640,2000,1860,cm-1,0.01,52002,
200,20210807_Tvib300K_Trot300K_64.spec,80000,300,296,300,300,cython,300,voigt,0.149371862411499,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281596.28238,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00029206275939941406, 'reinitialize': {'copy_database': 0.0004961490631103516, 'memory_usage_warning': 0.0012280941009521484, 'reset_population': 3.123283386230469e-05, 'value': 0.0017702579498291016}, 'scaled_eq_linestrength': 0.006123542785644531, 'calc_lineshift': 0.0009613037109375, 'calc_hwhm': 0.018813133239746094, 'generate_wavenumber_arrays': 0.001520395278930664, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.028786182403564453, 'DLM_Initialized_vectors': 8.344650268554688e-06, 'DLM_closest_matching_line': 0.0013530254364013672, 'DLM_Distribute_lines': 0.005677700042724609, 'DLM_convolve': 0.08090019226074219, 'value': 0.11737680435180664}, 'calc_other_spectral_quan': 0.002417325973510742, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2650,2000,1850,cm-1,0.01,52002,
201,20210807_Tvib300K_Trot300K_65.spec,82000,300,296,300,300,cython,320,voigt,0.15851092338562,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281596.6864,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002429485321044922, 'reinitialize': {'copy_database': 0.00045943260192871094, 'memory_usage_warning': 0.0013418197631835938, 'reset_population': 3.147125244140625e-05, 'value': 0.001848459243774414}, 'scaled_eq_linestrength': 0.0061228275299072266, 'calc_lineshift': 0.0007207393646240234, 'calc_hwhm': 0.01860785484313965, 'generate_wavenumber_arrays': 0.0013232231140136719, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.030941247940063477, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.0013055801391601562, 'DLM_Distribute_lines': 0.006510257720947266, 'DLM_convolve': 0.08756041526794434, 'value': 0.12705063819885254}, 'calc_other_spectral_quan': 0.002503633499145508, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2660,2000,1840,cm-1,0.01,52002,
202,20210807_Tvib300K_Trot300K_66.spec,84000,300,296,300,300,cython,340,voigt,0.175715208053589,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281597.10642,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00025725364685058594, 'reinitialize': {'copy_database': 0.0007271766662597656, 'memory_usage_warning': 0.001369476318359375, 'reset_population': 3.528594970703125e-05, 'value': 0.0021529197692871094}, 'scaled_eq_linestrength': 0.007032632827758789, 'calc_lineshift': 0.000978231430053711, 'calc_hwhm': 0.01973128318786621, 'generate_wavenumber_arrays': 0.001641988754272461, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.034004926681518555, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.0013568401336669922, 'DLM_Distribute_lines': 0.005495548248291016, 'DLM_convolve': 0.09931588172912598, 'value': 0.1410994529724121}, 'calc_other_spectral_quan': 0.002703428268432617, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2670,2000,1830,cm-1,0.01,52002,
203,20210807_Tvib300K_Trot300K_67.spec,86000,300,296,300,300,cython,360,voigt,0.167948722839356,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281597.52244,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00024318695068359375, 'reinitialize': {'copy_database': 0.00047659873962402344, 'memory_usage_warning': 0.0013341903686523438, 'reset_population': 3.4809112548828125e-05, 'value': 0.001861572265625}, 'scaled_eq_linestrength': 0.00619816780090332, 'calc_lineshift': 0.0013017654418945312, 'calc_hwhm': 0.02313685417175293, 'generate_wavenumber_arrays': 0.0013589859008789062, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.03687429428100586, 'DLM_Initialized_vectors': 7.62939453125e-06, 'DLM_closest_matching_line': 0.0013535022735595703, 'DLM_Distribute_lines': 0.005440473556518555, 'DLM_convolve': 0.08684515953063965, 'value': 0.13118624687194824}, 'calc_other_spectral_quan': 0.002565145492553711, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2680,2000,1820,cm-1,0.01,52002,
204,20210807_Tvib300K_Trot300K_68.spec,88000,300,296,300,300,cython,380,voigt,0.16737699508667,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281597.93446,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.00030112266540527344, 'reinitialize': {'copy_database': 0.0005145072937011719, 'memory_usage_warning': 0.0013172626495361328, 'reset_population': 3.337860107421875e-05, 'value': 0.0018811225891113281}, 'scaled_eq_linestrength': 0.005954265594482422, 'calc_lineshift': 0.0008611679077148438, 'calc_hwhm': 0.02055978775024414, 'generate_wavenumber_arrays': 0.0017383098602294922, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.03563809394836426, 'DLM_Initialized_vectors': 7.3909759521484375e-06, 'DLM_closest_matching_line': 0.0014884471893310547, 'DLM_Distribute_lines': 0.0072247982025146484, 'DLM_convolve': 0.0885472297668457, 'value': 0.13361477851867676}, 'calc_other_spectral_quan': 0.0023674964904785156, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2690,2000,1810,cm-1,0.01,52002,
205,20210807_Tvib300K_Trot300K_69.spec,90000,300,296,300,300,cython,400,voigt,0.187616109848022,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281598.37848,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002503395080566406, 'reinitialize': {'copy_database': 0.0004582405090332031, 'memory_usage_warning': 0.0012412071228027344, 'reset_population': 3.314018249511719e-05, 'value': 0.0017478466033935547}, 'scaled_eq_linestrength': 0.0067594051361083984, 'calc_lineshift': 0.0011484622955322266, 'calc_hwhm': 0.01874089241027832, 'generate_wavenumber_arrays': 0.001455068588256836, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.038301706314086914, 'DLM_Initialized_vectors': 7.867813110351562e-06, 'DLM_closest_matching_line': 0.0018689632415771484, 'DLM_Distribute_lines': 0.005820274353027344, 'DLM_convolve': 0.10826420783996582, 'value': 0.15493154525756836}, 'calc_other_spectral_quan': 0.002483367919921875, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2700,2000,1800,cm-1,0.01,52002,
206,20210807_Tvib300K_Trot300K_70.spec,92000,300,296,300,300,cython,420,voigt,0.184454917907715,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281598.8105,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002422332763671875, 'reinitialize': {'copy_database': 0.0004725456237792969, 'memory_usage_warning': 0.0012450218200683594, 'reset_population': 3.0279159545898438e-05, 'value': 0.0017626285552978516}, 'scaled_eq_linestrength': 0.006555318832397461, 'calc_lineshift': 0.0009319782257080078, 'calc_hwhm': 0.019059419631958008, 'generate_wavenumber_arrays': 0.0015995502471923828, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.042801856994628906, 'DLM_Initialized_vectors': 1.2874603271484375e-05, 'DLM_closest_matching_line': 0.0014619827270507812, 'DLM_Distribute_lines': 0.0057430267333984375, 'DLM_convolve': 0.10109186172485352, 'value': 0.15181493759155273}, 'calc_other_spectral_quan': 0.0023894309997558594, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2710,2000,1790,cm-1,0.01,52002,
207,20210807_Tvib300K_Trot300K_71.spec,94000,300,296,300,300,cython,440,voigt,0.196385860443115,0,1,hitemp-radisdb,/home/pipebomb/.radisdb/CO-05_HITEMP2019.h5,0.137535078801657,0.201802888812016,0,0,1E-06,1,"1,2,3,4,5,6",1628281599.25452,radis,23458,0,0,0,1,1,CO,CO_2000_2500_23458_voigt,simple,hapi,full summation,1,1000,"{'spectrum_calculation': {'check_line_databank': 0.0002503395080566406, 'reinitialize': {'copy_database': 0.0004551410675048828, 'memory_usage_warning': 0.0012373924255371094, 'reset_population': 3.170967102050781e-05, 'value': 0.0017397403717041016}, 'scaled_eq_linestrength': 0.006214141845703125, 'calc_lineshift': 0.0008077621459960938, 'calc_hwhm': 0.02966165542602539, 'generate_wavenumber_arrays': 0.0016117095947265625, 'calc_line_broadening': {'precompute_DLM_lineshapes': 0.04286527633666992, 'DLM_Initialized_vectors': 8.58306884765625e-06, 'DLM_closest_matching_line': 0.0013537406921386719, 'DLM_Distribute_lines': 0.00536656379699707, 'DLM_convolve': 0.10321807861328125, 'value': 0.1534709930419922}, 'calc_other_spectral_quan': 0.0025300979614257812, 'generate_spectrum_obj': {}}}",0,0.9.29,boltzmann,1,X,1,23458,boltzmann,4,5,0.01,0.01,2500,2720,2000,1780,cm-1,0.01,52002,
